3 100000
0.4006672723 0.0319909605 0.4726869341
0.8632132044 0.1209174697 0.3601342057
0.4605995113 0.6272853313 0.3829800152
0.5815721826 0.4421077730 0.4605882415
0.0523607195 0.9228982622 0.6638246309
0.0803558733 0.3268790743 0.9088087684
0.4259418177 0.0788546830 0.9915029337
0.7344154164 0.5132673971 0.2004957984
0.8101129771 0.6564368362 0.6428774710
0.9881956688 0.4195015165 0.9082514332
0.0947803317 0.9501431992 0.2022404506
0.9670494881 0.8711943625 0.8026537952
0.0131528067 0.4960867162 0.9320869531
0.4971049943 0.8566391795 0.4862652212
0.8830079570 0.1660790150 0.9414071667
0.7680536288 0.0914029957 0.6337078196
0.4175011742 0.9522888703 0.6975319073
0.8249940967 0.9764550360 0.4137591435
0.9333769922 0.6612012222 0.9239630083
0.0825070270 0.2769058959 0.1265178474
0.8169358908 0.5965171788 0.6589347019
0.4562695493 0.3374331716 0.2027290994
0.0282553987 0.9513238330 0.6874368203
0.7575351137 0.8622849956 0.8985772839
0.8039467352 0.8777680011 0.0704179407
0.3705389703 0.3041991959 0.8251097738
0.8430041611 0.1678765126 0.3052518240
0.2433858891 0.7639758021 0.2284505424
0.8997897500 0.7495642660 0.8772118208
0.5500446351 0.0896326404 0.2567285762
0.4797493904 0.6130480193 0.5225023604
0.1061059129 0.3520816870 0.8360054523
0.7265830438 0.5900301267 0.7340641398
0.1463662069 0.2543390891 0.7107228527
0.5219662841 0.1527963092 0.6229457276
0.1845114903 0.7653864431 0.7236718249
0.2337500241 0.6466692917 0.4533558477
0.7441881108 0.9278682046 0.5169576930
0.5090168633 0.6543950640 0.5118759142
0.5423610600 0.3677031194 0.0672349156
0.4298093695 0.3513149813 0.7745064652
0.9092739006 0.2246409808 0.9112178113
0.2527968893 0.6662700670 0.1813510949
0.2055617323 0.4554847750 0.6683152702
0.9977469470 0.9218054264 0.3789983487
0.0788371110 0.9922991935 0.5106818141
0.9051548841 0.9295897558 0.5286377199
0.0602105458 0.2659980980 0.5545153017
0.8432458516 0.2893499599 0.3358562946
0.8456999772 0.9755699406 0.0776721548
0.4190824176 0.9920752508 0.9077054730
0.0804995581 0.8872425981 0.7242927037
0.1253204043 0.6348636228 0.2425419423
0.5493317049 0.4187542784 0.2439681174
0.7477029811 0.5206163911 0.2519565482
0.2378784313 0.6541512926 0.2623026944
0.6667734018 0.0584431343 0.2677545675
0.7670052093 0.3626102218 0.2275650117
0.3514230875 0.6608653354 0.7155460126
0.1876862996 0.4783361853 0.1448154104
0.8439491772 0.9541150476 0.1730352199
0.5839151397 0.6620630291 0.4861067015
0.4956893440 0.5228158314 0.4352219502
0.2286268634 0.9614918340 0.9479507780
0.1361488059 0.8560290055 0.7827535475
0.5553314768 0.6236161585 0.2939485001
0.5439325209 0.7236340091 0.8983361215
0.6867590766 0.1101413139 0.1167005185
0.9600685917 0.3156085643 0.7381112359
0.0054545618 0.5047951187 0.4942767403
0.4674686900 0.5351521270 0.5719534256
0.9581382168 0.0880120778 0.2600773446
0.8671207304 0.1728025485 0.5827374200
0.4597240511 0.5744933884 0.5418610491
0.0623704213 0.2857580242 0.8885761412
0.1859421394 0.2540852444 0.9894030279
0.5114276854 0.3530850201 0.9474243973
0.3809812855 0.5031944693 0.1967361099
0.6874104189 0.5406213759 0.9619253904
0.5903173076 0.7049489494 0.3560462175
0.6262979998 0.1761958287 0.1928944757
0.5842610211 0.9359678325 0.4425310023
0.0719431003 0.9833043081 0.6023334539
0.0849631386 0.3844244323 0.3366767390
0.3000934974 0.8167439575 0.9003141033
0.1010632763 0.3363509336 0.9425364596
0.0966598964 0.8822624418 0.4146872238
0.6314092621 0.5291264623 0.3708577213
0.2461324631 0.0793608148 0.1208284878
0.3727571397 0.7454897841 0.7283270270
0.3294849408 0.5659625003 0.3399099541
0.3164919037 0.3365927797 0.4896797650
0.1474993692 0.5592514600 0.0312411679
0.6451748471 0.5316909186 0.4018227683
0.1167244574 0.2536448483 0.0153161247
0.7346646801 0.7221622432 0.6814124090
0.1013049348 0.8595959852 0.2203863775
0.5671955916 0.7708526403 0.3648208320
0.7703828845 0.6515386169 0.7443090648
0.4501724053 0.7286390626 0.7562333944
0.2520998373 0.2449069420 0.9813071134
0.3505916042 0.7718900310 0.3797545637
0.8066206326 0.6088262784 0.9464612177
0.1943742989 0.0768558287 0.6020986499
0.8600538248 0.9827369542 0.7569494021
0.9214524084 0.1807806598 0.7893390932
0.8355500328 0.9379982374 0.2092890596
0.0145453223 0.6336823047 0.4702408654
0.2235943929 0.5711126854 0.4995370123
0.1971512953 0.1363911989 0.3758732285
0.4413518912 0.0886957587 0.0051896092
0.8389545272 0.2755911387 0.0647914114
0.1426563862 0.3224630048 0.2345293234
0.1812743774 0.0353390427 0.3860814783
0.4666855652 0.0321466929 0.1378864409
0.4496479119 0.0198411413 0.6573196514
0.3442207252 0.6098465497 0.7173474612
0.8619206361 0.9000869012 0.8839731551
0.7031282825 0.6790602106 0.5392493371
0.4711472915 0.1030063654 0.3493511889
0.4185801320 0.6109360220 0.9854315258
0.1952552110 0.6021424674 0.8423247249
0.9013922532 0.4327550750 0.4615683309
0.8864632749 0.0769357384 0.1199657752
0.4476243369 0.7175335276 0.2752351030
0.1369565564 0.5398620363 0.4860010376
0.5630672987 0.2231638842 0.6968040878
0.4934477730 0.0444340211 0.3140642020
0.4024547533 0.8366572463 0.0455665540
0.4144144236 0.0803493410 0.9643001217
0.0984298936 0.8461176216 0.6262942250
0.1348345840 0.6345085281 0.0586229779
0.7335840078 0.6474567697 0.0037552750
0.3704498846 0.4340146070 0.4383475227
0.6975475809 0.7679881367 0.8393464380
0.5373658320 0.2140622368 0.0246833415
0.1739050097 0.3093858136 0.6717887791
0.3824302182 0.0671931946 0.5613474901
0.2438486689 0.5371966370 0.9382347920
0.6855267120 0.2169182170 0.0805198703
0.7761474577 0.2435371970 0.4114524574
0.9239618685 0.0006932349 0.5229008829
0.5145686871 0.9508361417 0.5952253769
0.5396782610 0.3533870648 0.9104225494
0.4822625743 0.2160830679 0.6596130899
0.7582712341 0.3973249953 0.4347019311
0.4658898268 0.3394343424 0.1855917743
0.8917287960 0.7087874887 0.7514439599
0.7357643178 0.0795768154 0.4886027842
0.6687891209 0.1977999893 0.9254515130
0.3127613874 0.9978597662 0.4621647394
0.4473604269 0.8906373959 0.7886302836
0.5714058445 0.9229221062 0.3914797383
0.7442035532 0.6582955164 0.8447031826
0.7257916553 0.8158085690 0.6594658586
0.7920376698 0.5062938129 0.7906362123
0.5221810805 0.2806918455 0.4764289855
0.9762166922 0.7579469520 0.0680692700
0.6556603320 0.3167336135 0.4950567883
0.9671693333 0.6648404774 0.4896116856
0.4264075449 0.3642230048 0.7984137545
0.0559192433 0.1584954997 0.0637017317
0.9240728024 0.3268980650 0.6997720634
0.6151315641 0.6932047295 0.1353385953
0.6584901297 0.4943754057 0.0311404696
0.7854901320 0.3241808125 0.2469716539
0.8100683313 0.7238350290 0.8974162060
0.3923330868 0.4515494941 0.5163340141
0.0363572584 0.0075047144 0.9367125793
0.9922054610 0.4998307655 0.6751838882
0.0614628953 0.0428380236 0.9401436326
0.7168836156 0.0552561080 0.2796202005
0.4992808444 0.0866026835 0.1927595547
0.9086904540 0.0811417300 0.8765592839
0.7308144904 0.7154234672 0.8923044404
0.3263858818 0.5955226004 0.0910265178
0.9644918285 0.6767563318 0.7431280587
0.4098665362 0.0220833919 0.9318391507
0.9825309176 0.6511461648 0.2371231451
0.5964423528 0.0553641840 0.8058855126
0.3890901226 0.4625499706 0.7411764523
0.8149214490 0.8668147504 0.4540001892
0.2648302259 0.5370502885 0.5752003389
0.2903352745 0.9562983884 0.4405307613
0.8487918771 0.5195156066 0.4789039001
0.5095435959 0.9114434595 0.6055636815
0.3879895773 0.2533672368 0.8075362590
0.2743129375 0.4408147607 0.3241482411
0.0664474657 0.2097261806 0.4665295949
0.2127035319 0.8305384863 0.1708153547
0.2550814423 0.1752952971 0.8566120312
0.1321412379 0.1582655130 0.6728790927
0.1290891023 0.5464383106 0.5381283039
0.7049321081 0.7746996847 0.9896753630
0.4687012998 0.8008265986 0.5759143288
0.5025445653 0.5846143587 0.5689681745
0.0394186809 0.8783032338 0.7532814762
0.4033706332 0.4707863958 0.3625790702
0.9919906801 0.2855633502 0.9032323351
0.1779515551 0.2552587374 0.0988720253
0.6085732709 0.7454680208 0.8413377740
0.3362137269 0.6831343533 0.0200731193
0.1755949629 0.8274900329 0.6439696605
0.0213379769 0.2715087681 0.0345839894
0.5209399204 0.1362280437 0.4624996997
0.8119091221 0.7512033001 0.3217591784
0.8760243957 0.0180919859 0.4359838083
0.8546362079 0.9493117123 0.5959620145
0.7481734580 0.1722848148 0.9477851377
0.7397409972 0.9210594389 0.6353543135
0.6260061286 0.2178408884 0.9309487416
0.3891242984 0.1998887633 0.9258931419
0.3496229062 0.4190617486 0.1023479603
0.9554631066 0.1027093410 0.7769596038
0.6631779542 0.6968345382 0.5217289016
0.5835724873 0.9964774206 0.6923091738
0.2247116429 0.6745259303 0.5128609940
0.2226627974 0.9340063763 0.1487288536
0.5322576154 0.0260354052 0.0752199180
0.9715395997 0.9575283529 0.3655377528
0.0970231473 0.8881058010 0.1885104966
0.6867235721 0.7027694035 0.7194036877
0.0126821438 0.1004126240 0.6658645234
0.8457537281 0.5191094941 0.4741627305
0.6328983115 0.2423906042 0.3710223264
0.8008884534 0.5980020144 0.0379497304
0.7538031056 0.4338572519 0.7269797931
0.9423831529 0.4754236294 0.6677250998
0.2316318885 0.1772226548 0.1535298201
0.4002412601 0.0155004865 0.0219715211
0.0669186443 0.1710787182 0.7186779479
0.2364377168 0.7531386845 0.5230173271
0.1101785714 0.9339211842 0.8988214167
0.1780372885 0.0955160781 0.5077828798
0.4538130886 0.6118060812 0.9768618511
0.7558795418 0.8517796364 0.8942116183
0.1645691019 0.6580123740 0.7991206720
0.5394292088 0.5608790591 0.5051708833
0.0172258748 0.7751233375 0.3931214145
0.3899529031 0.9367894414 0.2378827863
0.8182197512 0.3971352835 0.0391847661
0.3894512176 0.0052140754 0.5489925420
0.2003141318 0.0018338688 0.1435190120
0.0716158209 0.7433209510 0.2783309459
0.0490533941 0.6891165525 0.8160653203
0.7422553448 0.6280108252 0.2785440235
0.3827386526 0.8078857046 0.4149910037
0.4028264348 0.5523419564 0.6056447158
0.0240312816 0.5819486442 0.0947802714
0.6646402982 0.2781396173 0.1367233974
0.7276668416 0.8978404385 0.9607331193
0.4069394996 0.8579344320 0.2194498864
0.9653310585 0.2122920539 0.2212523683
0.8522560776 0.8939902642 0.1328905843
0.3499069597 0.2056153116 0.9411293899
0.9592803988 0.2311669975 0.3997281653
0.3435034548 0.0565132705 0.1577935543
0.0975505381 0.5876919396 0.9675322685
0.5159776782 0.9332789318 0.6140591317
0.1759428903 0.8468421415 0.0332023766
0.4299549088 0.3896352014 0.7994834936
0.0819815815 0.7944259769 0.5079948705
0.6021920555 0.6199901308 0.1613917833
0.1779886166 0.0149799950 0.5008805323
0.6259141854 0.0365687762 0.9757823070
0.2004396524 0.1202489478 0.2159614265
0.0147344838 0.1860123322 0.4309321078
0.7865599391 0.5497502582 0.8302020449
0.6024710490 0.5636342318 0.3111117560
0.4675287184 0.5715916007 0.6510424485
0.4762321907 0.5198546871 0.0886988160
0.4180256585 0.4462759598 0.6118202513
0.7185448160 0.3943918655 0.0109232076
0.3910126539 0.1048314489 0.2657651091
0.9574563415 0.7515284162 0.9260909145
0.0943524417 0.6836185250 0.5831521129
0.6589625253 0.6089723929 0.1016968789
0.5068314882 0.0012918779 0.1956690437
0.7847411812 0.4592585028 0.5510322872
0.1310691383 0.1043698890 0.3173688243
0.4684893698 0.6224647980 0.4093313059
0.8510739114 0.4243739594 0.9354717990
0.9643641085 0.5134957018 0.8911521034
0.7224255286 0.8102505568 0.0494920720
0.1973099858 0.9317056391 0.4593197009
0.5701878637 0.3245114390 0.7743108493
0.1974662980 0.0372426830 0.2900917074
0.6351533795 0.6371296569 0.2888906780
0.2798558042 0.4573224450 0.4741905842
0.8751480419 0.5271520821 0.5576276386
0.5411807758 0.2345010111 0.2070843042
0.5678256113 0.4981883096 0.9938149994
0.3477146787 0.7751683483 0.2310249423
0.9792862629 0.5434400936 0.2077913982
0.1788518188 0.7471810357 0.0096770567
0.7534662231 0.8441567119 0.6677106376
0.0449975579 0.6057690270 0.6535657192
0.2068032313 0.5294716470 0.5912936258
0.3558356546 0.3189084146 0.1632240275
0.3818858031 0.6359667326 0.9809944301
0.8004478518 0.3559193531 0.3432760042
0.0244704167 0.6729473217 0.5783814235
0.9096388905 0.9034751023 0.9733420260
0.1454658207 0.7353908976 0.1723691323
0.3002305497 0.1331463498 0.8662831997
0.5867965893 0.4007306463 0.9049579130
0.1485185213 0.0889078632 0.2011975913
0.1483355967 0.3514438406 0.8447209646
0.8653508586 0.0870741681 0.4066437713
0.9695951540 0.2100385634 0.9674161506
0.5565118933 0.7767804594 0.0154540850
0.3920123837 0.0060803876 0.3740297277
0.9709061223 0.4020617646 0.3589167200
0.5189579167 0.3437662624 0.2245535345
0.6241765169 0.3644012618 0.8596013958
0.9923161885 0.2184229730 0.8020797993
0.7784888776 0.3917760835 0.1203799519
0.0075353161 0.4246541640 0.8134332097
0.3620151353 0.8822179215 0.8615596829
0.7202274590 0.2985973681 0.4386495030
0.1363448692 0.6174033805 0.2435322736
0.6284558263 0.1787359354 0.7841132641
0.1325548366 0.5214742837 0.0802528728
0.1671702187 0.8564186424 0.6959026594
0.8754025641 0.2889918882 0.1208171535
0.6948748935 0.3271180452 0.6958847477
0.9654464196 0.0760901924 0.3603245267
0.9379002820 0.0246973706 0.5556280833
0.2088092663 0.7783661196 0.1313722636
0.7935993066 0.3394342500 0.7203082786
0.0051794127 0.3397740539 0.1285790475
0.2743497104 0.2161653221 0.8928531412
0.2508228563 0.6744866458 0.8158969756
0.2189115017 0.1430892386 0.5253765311
0.9624484891 0.3266509945 0.5762794106
0.1933064925 0.8257783851 0.4350972812
0.6041565434 0.6684784756 0.1204707532
0.2406325112 0.8221078108 0.0468920909
0.2494216510 0.6647055316 0.4790235066
0.4715109240 0.1828421880 0.0585100181
0.2887412271 0.0538054129 0.1851410937
0.8665297571 0.4665646087 0.6879425768
0.8592496160 0.7234565387 0.2498463520
0.4298692101 0.9203663596 0.4278554489
0.6465629802 0.8469344679 0.5273081851
0.5906277410 0.3069649865 0.9202967079
0.2188290315 0.2041392586 0.3553895210
0.5172529998 0.9976003898 0.0033656763
0.4696521594 0.1798542271 0.5388407623
0.3424521216 0.2929241156 0.1462404149
0.0266784649 0.0034386581 0.4957693108
0.8716732323 0.8334497519 0.8348920758
0.7274940039 0.7434113520 0.3536310987
0.0684390417 0.2851285754 0.9551489781
0.1882581836 0.1675627823 0.9462435992
0.0217504093 0.1346887452 0.5568544959
0.9577338098 0.3952479047 0.6699262549
0.7879898773 0.1213135798 0.9415477862
0.8248140597 0.2847086205 0.5551860171
0.3282853576 0.7699523169 0.2129292877
0.6053653600 0.1276283075 0.5408100950
0.4115744137 0.6893346351 0.4210649761
0.4981194101 0.8809731173 0.8827753759
0.6365840892 0.9528016546 0.2450602501
0.8737331978 0.5050275169 0.0964295318
0.0324549870 0.8722423427 0.3160344441
0.3054164986 0.9118320053 0.1658119994
0.9344337285 0.8090657676 0.9868005341
0.1960674619 0.1070603191 0.8108326329
0.0149394217 0.4446020391 0.2541345913
0.4225732676 0.1770547319 0.6596627650
0.6074834425 0.7623088890 0.3428399507
0.7331455202 0.6797441704 0.9456410136
0.7829971440 0.3676160801 0.1003516253
0.2659141363 0.1824511876 0.7626052445
0.6203578491 0.6211722040 0.9544687312
0.3366571902 0.9703680310 0.1710693311
0.9658542233 0.0124246557 0.3704738652
0.2516723113 0.2803619745 0.8744916217
0.8808289758 0.0019330937 0.7176882606
0.8372823157 0.2754778610 0.8151242401
0.7311717573 0.4112319504 0.8579527383
0.4136780498 0.5740211881 0.3033001486
0.1067504606 0.3770513248 0.1766038452
0.0591780713 0.7905360783 0.5701056662
0.7129051000 0.7858667216 0.8511252984
0.3036120644 0.2946906668 0.6680987576
0.0321805022 0.0252627313 0.9206632498
0.5761387405 0.4279833887 0.0092189838
0.1587402112 0.2380339693 0.8402021869
0.5939038614 0.8437658846 0.2999425618
0.4952346249 0.4922485607 0.6717422732
0.7391850943 0.0189466799 0.0680432766
0.3763156468 0.8245652338 0.3132226813
0.0902482777 0.5667934308 0.4879378505
0.1856257034 0.2356390659 0.7593223085
0.3356505724 0.2891868483 0.4831233683
0.3874581117 0.0765822600 0.8456418910
0.0346629378 0.3479934929 0.9745807449
0.6573882944 0.6612597926 0.3703904007
0.1363305893 0.9013227147 0.5983432756
0.8889389716 0.0110620991 0.4298916561
0.1627313518 0.0900750717 0.7757645947
0.4682325883 0.1576906328 0.7534173594
0.4160526015 0.0588455312 0.2416070481
0.0494344282 0.9826083709 0.0929896524
0.1636662531 0.7438418455 0.5816332184
0.0814701928 0.4550745741 0.2606373245
0.0855667039 0.8493220046 0.7878035484
0.7029410470 0.5926236898 0.6842914719
0.5164926965 0.1686050637 0.3207063952
0.3441464400 0.7744025051 0.3992646053
0.4193757392 0.3903839190 0.5011937794
0.3939887532 0.3589782469 0.2596169785
0.1802585402 0.4474028581 0.5058795146
0.8665431899 0.2500596235 0.4663465326
0.0246211721 0.9134803970 0.9707916293
0.4709884472 0.3500223009 0.0648285690
0.4235271637 0.1375936397 0.9010873213
0.7128761575 0.1605364851 0.6127588501
0.8901225083 0.2822310079 0.3732989793
0.2292748815 0.0207498198 0.0355146377
0.7053373270 0.5268959013 0.6470437528
0.1619964311 0.5109584278 0.8086818955
0.1446464002 0.3921037738 0.1434964499
0.0081380964 0.2997442186 0.5224280226
0.3354534238 0.7586925164 0.9950377116
0.3213453702 0.7010927088 0.5476825925
0.2343770740 0.7918391310 0.7616172533
0.3823014179 0.2514455000 0.5794275699
0.1827209869 0.6570402488 0.2054737074
0.6667027673 0.3675735233 0.4752657467
0.4351539164 0.6527115087 0.2366453379
0.7805402722 0.5546420500 0.6446283708
0.3962015282 0.7304112487 0.2791041441
0.9843299346 0.7070001271 0.6680102186
0.3658584586 0.3120933943 0.5281831978
0.5287861368 0.7069114874 0.0252338390
0.9902811387 0.6406302079 0.9998282345
0.6669804925 0.7721135473 0.9890031118
0.7939789300 0.3160173639 0.3161178347
0.4975639082 0.6440658945 0.1338505166
0.3678693512 0.0607340794 0.1687911173
0.6491580487 0.8837195418 0.1068640070
0.5970757610 0.3927818857 0.2064438944
0.9699504091 0.5414609094 0.7670030714
0.5630312213 0.1631423189 0.8781155480
0.9258406973 0.2171091586 0.9500776071
0.2244483736 0.7011490360 0.3757384018
0.7191392554 0.4394575643 0.3380100411
0.5791889775 0.9674784291 0.7757037076
0.1425978510 0.6323082670 0.7048183187
0.6135558940 0.5480295797 0.4926925025
0.1360753813 0.6266096962 0.7822515112
0.6855296849 0.4041128248 0.4081626011
0.2714372801 0.9117326220 0.7678272432
0.1354836206 0.7681471616 0.0594915809
0.3618264206 0.8475545297 0.7715139300
0.3833713467 0.7316896380 0.7208152536
0.7943491269 0.9131122080 0.1179575340
0.2642149117 0.7027934427 0.7870063580
0.1610310419 0.8493655066 0.9172863334
0.9909471117 0.9216984503 0.7848827521
0.3456784597 0.0533990656 0.6652098972
0.7765216031 0.9502806370 0.8299947847
0.8432278206 0.8862709733 0.6532333024
0.0980939758 0.2675742769 0.3404743442
0.3895824779 0.0122314935 0.4087282362
0.2327716338 0.7618073347 0.2827579801
0.9288842399 0.1886697153 0.6094610596
0.5323889087 0.7521279356 0.7264662856
0.1770616779 0.8857923791 0.6454188243
0.8256095865 0.1018341846 0.7623035389
0.8012790754 0.8122515938 0.4314965362
0.9031221636 0.9538978743 0.2214139885
0.3817125461 0.1175408096 0.4498469380
0.2703390040 0.6724412435 0.8637349543
0.3410688608 0.2248668068 0.5559649918
0.2682132753 0.0358246174 0.1381873003
0.7276170074 0.2900780226 0.7846597543
0.9416745466 0.0502560389 0.4970078183
0.9521053729 0.8559391941 0.7041513698
0.6916867209 0.5313365342 0.8600212846
0.8078807455 0.4083739420 0.7053563124
0.8168766031 0.1016256366 0.3948650469
0.4131300145 0.1855102095 0.8732867183
0.4354599946 0.1484120538 0.3772773812
0.4157206216 0.7723216520 0.8003114027
0.2368554247 0.1666208859 0.6818032062
0.3366640866 0.7923231257 0.9561194215
0.5812199028 0.1763923495 0.3013463886
0.1445896901 0.5429033457 0.2228800613
0.6574556653 0.9340735207 0.8947257399
0.2967722749 0.2697921242 0.5550112794
0.5351993486 0.7521802003 0.5625089183
0.1386047314 0.3049970705 0.2286884201
0.5540803249 0.7698726070 0.9427736213
0.5100012049 0.7908581741 0.8240866797
0.6006118630 0.1375086273 0.3112878960
0.9017092311 0.9015753729 0.8461081153
0.8291986516 0.2120087866 0.3489909722
0.3370005962 0.0069632331 0.8063953693
0.9969589959 0.7239425187 0.8859215978
0.2782601899 0.0800442980 0.1670433730
0.4203362635 0.4653729846 0.6547919520
0.3417014310 0.4377705671 0.5563527426
0.3021017675 0.9575283260 0.7638949653
0.7649468661 0.1284456067 0.1487143972
0.6720032802 0.0039540395 0.0873602126
0.5490003962 0.4862216477 0.8929079335
0.2456784126 0.2220602973 0.0577420882
0.9576358728 0.7900296358 0.5953703577
0.7124295279 0.7999293485 0.8255366843
0.0810673526 0.9080137247 0.8990604657
0.6925158956 0.2960430699 0.5776209237
0.1510371280 0.2587706758 0.5912367002
0.1189118320 0.0939750148 0.0487444899
0.2518027759 0.0190340935 0.3778854962
0.2722629156 0.1092123805 0.6884629673
0.4313857717 0.2041585452 0.5446156373
0.8845722471 0.2171118100 0.3987620352
0.9562021140 0.7895322079 0.1726820401
0.4175627567 0.7119155560 0.0075000502
0.0034604500 0.1472340564 0.0956070938
0.3110218863 0.9970756173 0.9678560863
0.2551847366 0.5510707166 0.4729695374
0.3449034394 0.2389219828 0.9379851872
0.6828312255 0.2915154465 0.0818826178
0.7935964560 0.8912908292 0.7803035803
0.6365332313 0.3953427135 0.2036005555
0.5639043923 0.8161035021 0.7402216567
0.3850555311 0.1469731637 0.3769199840
0.0090292384 0.4489237197 0.8224121061
0.4139281613 0.4050365225 0.7157041412
0.1667876992 0.1498791820 0.9520786032
0.6298142153 0.1726768662 0.9786957788
0.6300050114 0.5866944334 0.2569543695
0.1662632803 0.4190314089 0.9092175097
0.7104872762 0.6570693352 0.5961787695
0.1543446968 0.0625124764 0.7081526654
0.6104062392 0.9475585494 0.2047096660
0.8555782239 0.7995493211 0.4340888269
0.4452662967 0.4144103619 0.1010252857
0.1605814008 0.4028405354 0.0485866974
0.1148368158 0.6831697979 0.8665548835
0.4099739725 0.8501506628 0.5904110090
0.3998507768 0.3236506199 0.4027070249
0.4403320048 0.1263682477 0.9357111952
0.8965667231 0.3996723900 0.5539034656
0.8703845837 0.7034670519 0.3205992947
0.0585228481 0.1068908346 0.2529421918
0.5647172503 0.0470666979 0.8757074266
0.8615441262 0.6039052361 0.9858962997
0.5244437355 0.2993501764 0.0897596084
0.6333193440 0.2656597292 0.3997694624
0.3698754150 0.3108010592 0.9572384372
0.4957110698 0.0015737216 0.8289346707
0.9207397096 0.9686818744 0.8023744788
0.1040542707 0.2721633916 0.3079835124
0.9997008434 0.8120913228 0.0404150435
0.6838693671 0.4200265142 0.3100877682
0.2560806689 0.1319232190 0.1804122056
0.4679414481 0.3888252813 0.4031585522
0.3525355612 0.9868645554 0.2358169851
0.1559993259 0.0350884294 0.1122241304
0.6838874324 0.3908746437 0.1930110851
0.0483573287 0.4986594909 0.9572390577
0.7638856825 0.7692630916 0.8274319820
0.7058661289 0.7028631264 0.0959418590
0.7807715527 0.8339282224 0.4867333065
0.9243221467 0.7128747915 0.5555060347
0.9689224664 0.7154156744 0.6876657664
0.3293981327 0.5092466373 0.1543532608
0.0368997956 0.0839511870 0.5824672470
0.9138920064 0.4608874956 0.8079670824
0.6834771114 0.8014791232 0.0759498860
0.2041153099 0.0555040733 0.6353344216
0.7636206648 0.3477553450 0.0872911128
0.2581730354 0.5691062201 0.7955652699
0.5607456078 0.3876816787 0.6798458036
0.7228222595 0.5134316431 0.7678981072
0.2378298138 0.1114918791 0.9246148696
0.2246994926 0.0466982402 0.6621580052
0.5015097300 0.4980342876 0.8759373479
0.6749620936 0.2593566903 0.5476652013
0.2516099541 0.7083175791 0.8933543463
0.5321188856 0.8487000819 0.6425367853
0.5375419803 0.7173487652 0.1678641649
0.6355948385 0.0363707392 0.6064831395
0.6701334070 0.8645726037 0.6183665384
0.6755262667 0.7665540082 0.3110180076
0.2140857987 0.2991573053 0.4434367086
0.5328063752 0.0816003552 0.6015532037
0.9815464833 0.9033148270 0.9371317000
0.7863824436 0.6795497465 0.1917946150
0.0486504649 0.2430068587 0.3187867041
0.9261861537 0.8392252758 0.0944185802
0.9219047291 0.2446016965 0.2801082477
0.1310868902 0.4415255690 0.4403334527
0.9726274988 0.8153766909 0.0692313638
0.1588097545 0.3210346690 0.1447532189
0.9270637469 0.1058968992 0.7553537203
0.0248826923 0.7075701651 0.7531557026
0.9119345056 0.7045289931 0.0744761726
0.2343040821 0.2306281831 0.7958527653
0.6172934958 0.5620632948 0.0003146137
0.3642169803 0.8313252642 0.6244604516
0.9733613100 0.5105820397 0.3244826698
0.2199502279 0.1664830518 0.6851341807
0.4589195499 0.9930707546 0.3122465712
0.5907442899 0.7650491021 0.0671215742
0.9321314000 0.5096123445 0.3841470308
0.7451469802 0.3018987381 0.0113569065
0.2680804746 0.3871897750 0.9062187384
0.5243785153 0.8744089836 0.4020109202
0.4017520974 0.2001964252 0.4327365782
0.6435185005 0.4511834579 0.2004040157
0.9780439974 0.8169996607 0.9166432162
0.1282911868 0.1571140398 0.4740974744
0.1571025554 0.0262298299 0.7943206447
0.5452114561 0.5636881014 0.3964462918
0.8015029228 0.6318768132 0.5583984037
0.7401171598 0.9342260946 0.5982861484
0.4985898689 0.5424173570 0.1571376243
0.4565700889 0.2460912200 0.1656771447
0.3436052433 0.7213530261 0.3526086427
0.1332954142 0.9224450962 0.1255911046
0.3577262768 0.6071957960 0.4159240729
0.2850677861 0.2999454506 0.8890739433
0.8773604054 0.1419864950 0.6689651534
0.5626116548 0.0341491643 0.5159206809
0.5263878725 0.3469862028 0.3055246962
0.5877674437 0.3021880415 0.1594466358
0.0474966657 0.5258501985 0.7107834537
0.5831570178 0.9060524783 0.7132814272
0.6590011355 0.7666963100 0.7811597603
0.6972086748 0.7213147286 0.2596700684
0.2514704272 0.3964793401 0.1386556645
0.6484079629 0.1868912718 0.9094005067
0.4441082109 0.5745839477 0.7775943818
0.7807031376 0.4907765627 0.4217307010
0.6331092210 0.1381260551 0.6018612719
0.7022482933 0.2726473677 0.4652706743
0.4323570451 0.6524259353 0.4485160428
0.5231182205 0.6316808977 0.0806994765
0.8528943802 0.3665718456 0.0162715361
0.7672330822 0.7752317074 0.5424514368
0.2273041408 0.4088550786 0.4045620468
0.4889016980 0.8951735106 0.1782959144
0.9663094535 0.7854861528 0.5831974201
0.0912387205 0.6677143819 0.5712825275
0.6518930661 0.3788679477 0.9104689844
0.3725604130 0.2024886615 0.9748543528
0.4249717477 0.9727830715 0.7025167169
0.5793195436 0.5444144471 0.2696815672
0.8161192447 0.5355807381 0.1949098750
0.0666403076 0.2337814892 0.4221928239
0.3325805487 0.4395372399 0.1133543262
0.0296682374 0.7094394495 0.2502453239
0.4884240225 0.8195733795 0.6661019907
0.5000416182 0.6536614101 0.7070215027
0.2948104984 0.8886586345 0.3879734325
0.0122107588 0.7942900253 0.1702965196
0.5588143467 0.6456660753 0.3069522772
0.0602320778 0.9889464815 0.6962772560
0.0196851766 0.8889988174 0.8175996935
